GEOID,NAME,pop_totalE,whiteE,blackE,asianE,hispanicE,median_ageE,med_incomeE,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80plus,geometry
390610036001,Block Group 1; Census Tract 36; Hamilton County; Ohio,159,31,128,0,0,66.9,NA,0,0,6,15,7,12,54,28,37,"list(list(c(-84.487398, -84.483745, -84.486156, -84.486362, -84.484555, -84.483419, -84.482831, -84.48211, -84.481774, -84.480114, -84.478587, -84.478865, -84.483382, -84.488011, -84.487398, 39.134033, 39.136558, 39.138243, 39.138562, 39.139977, 39.141224, 39.140272, 39.138968, 39.137886, 39.135195, 39.134014, 39.131843, 39.132271, 39.132157, 39.134033)))"
390610039002,Block Group 2; Census Tract 39; Hamilton County; Ohio,617,267,350,0,0,38.3,71473,95,61,89,92,74,77,66,30,33,"list(list(c(-84.472064, -84.468478, -84.467038, -84.463546, -84.463729, -84.472287, -84.472064, 39.137386, 39.13716, 39.137055, 39.13683, 39.134826, 39.135387, 39.137386)))"
390610040001,Block Group 1; Census Tract 40; Hamilton County; Ohio,1368,859,315,35,141,45.8,114000,28,258,123,182,245,135,156,120,121,"list(list(c(-84.463546, -84.463539, -84.462738, -84.459188, -84.455324, -84.45488, -84.454135, -84.454305, -84.456771, -84.456265, -84.456747, -84.457773, -84.461974, -84.463729, -84.463546, 39.13683, 39.138844, 39.142547, 39.143592, 39.145752, 39.145621, 39.1454, 39.14392, 39.141919, 39.137373, 39.136938, 39.135318, 39.134211, 39.134826, 39.13683)))"
390610048001,Block Group 1; Census Tract 48; Hamilton County; Ohio,2093,1883,25,49,0,34.6,227794,386,265,145,401,277,293,190,108,28,"list(list(c(-84.42315, -84.422811, -84.421722, -84.42084, -84.419905, -84.415011, -84.408077, -84.40554, -84.406023, -84.40476, -84.406885, -84.408303, -84.414679, -84.417206, -84.418472, -84.418808, -84.421516, -84.424802, -84.42315, 39.12801, 39.131193, 39.13192, 39.137975, 39.139512, 39.1392, 39.13958, 39.139806, 39.134874, 39.134923, 39.131121, 39.129666, 39.124889, 39.122218, 39.123026, 39.124016, 39.125899, 39.126744, 39.12801)))"
390610049003,Block Group 3; Census Tract 49; Hamilton County; Ohio,1843,1330,121,342,85,34.4,114265,283,197,317,337,251,161,113,131,53,"list(list(c(-84.460795, -84.459103, -84.457773, -84.456747, -84.456265, -84.454992, -84.447336, -84.443494, -84.439722, -84.436761, -84.437898, -84.434578, -84.434922, -84.439106, -84.440828, -84.444394, -84.444561, -84.450807, -84.456663, -84.457125, -84.460915, -84.460795, 39.132284, 39.133331, 39.135318, 39.136938, 39.137373, 39.138102, 39.137755, 39.137561, 39.137326, 39.134107, 39.132679, 39.132115, 39.129286, 39.130675, 39.126749, 39.128305, 39.126498, 39.128831, 39.129184, 39.130503, 39.132188, 
39.132284)))"
390610049004,Block Group 4; Census Tract 49; Hamilton County; Ohio,2275,1979,46,204,113,35.6,135984,200,222,331,489,177,547,105,107,97,"list(list(c(-84.463598, -84.461675, -84.460915, -84.457125, -84.456663, -84.450807, -84.444561, -84.444394, -84.440828, -84.439106, -84.434922, -84.433017, -84.430795, -84.432947, -84.435803, -84.439286, -84.445868, -84.449487, -84.458275, -84.463798, -84.46348, -84.464419, -84.463598, 39.130911, 39.131668, 39.132188, 39.130503, 39.129184, 39.128831, 39.126498, 39.128305, 39.126749, 39.130675, 39.129286, 39.129009, 39.12833, 39.127228, 39.122264, 39.1172, 39.121019, 39.122635, 39.124563, 39.125254, 
39.126436, 39.129912, 39.130911)))"
390610051001,Block Group 1; Census Tract 51; Hamilton County; Ohio,1247,1007,128,46,26,35.2,151029,146,169,144,230,188,156,109,72,33,"list(list(c(-84.426738, -84.424344, -84.423817, -84.416, -84.414438, -84.409878, -84.408077, -84.415011, -84.419905, -84.42084, -84.425972, -84.42688, -84.426738, 39.137955, 39.13928, 39.141311, 39.140894, 39.143121, 39.141739, 39.13958, 39.1392, 39.139512, 39.137975, 39.136475, 39.136531, 39.137955)))"
390610053022,Block Group 2; Census Tract 53.02; Hamilton County; Ohio,765,572,137,0,34,31.4,63696,43,131,173,209,94,65,29,21,0,"list(list(c(-84.422335, -84.420394, -84.408463, -84.406575, -84.405992, -84.406685, -84.408361, -84.408687, -84.413642, -84.422984, -84.422335, 39.155472, 39.155467, 39.156365, 39.154371, 39.149996, 39.149933, 39.151106, 39.152979, 39.154411, 39.153887, 39.155472)))"
390610055002,Block Group 2; Census Tract 55; Hamilton County; Ohio,1141,708,293,53,22,29.3,70833,27,51,521,221,96,23,151,21,30,"list(list(c(-84.408463, -84.398789, -84.396462, -84.395517, -84.393349, -84.39345, -84.39348, -84.394336, -84.398026, -84.400954, -84.403357, -84.404326, -84.405992, -84.406575, -84.408463, 39.156365, 39.157271, 39.157161, 39.158378, 39.158417, 39.157571, 39.157347, 39.157217, 39.154823, 39.152298, 39.150412, 39.150145, 39.149996, 39.154371, 39.156365)))"
390610055004,Block Group 4; Census Tract 55; Hamilton County; Ohio,627,269,272,0,15,34,46513,81,58,109,145,81,76,47,21,9,"list(list(c(-84.403367, -84.403007, -84.402726, -84.402682, -84.399635, -84.398172, -84.397195, -84.397488, -84.397412, -84.396498, -84.396584, -84.393084, -84.392973, -84.39364, -84.39399, -84.391517, -84.39198, -84.393349, -84.395517, -84.395892, -84.403572, -84.403367, 39.163851, 39.167645, 39.170612, 39.171082, 39.172784, 39.175518, 39.175456, 39.173429, 39.173475, 39.169396, 39.167428, 39.167209, 39.167202, 39.166774, 39.163671, 39.163492, 39.159578, 39.158417, 39.158378, 39.160801, 39.16135, 
39.163851)))"
390610057011,Block Group 1; Census Tract 57.01; Hamilton County; Ohio,883,566,267,5,1,33.8,76471,249,72,57,176,83,50,97,56,43,"list(list(c(-84.42484, -84.423693, -84.423459, -84.423259, -84.41996, -84.420498, -84.420326, -84.417735, -84.418061, -84.420546, -84.420161, -84.421847, -84.425314, -84.42484, 39.187973, 39.188783, 39.191094, 39.193468, 39.193493, 39.186415, 39.185919, 39.181509, 39.180265, 39.180477, 39.18364, 39.182609, 39.183178, 39.187973)))"
390610057021,Block Group 1; Census Tract 57.02; Hamilton County; Ohio,1280,821,311,13,65,32.4,92115,155,22,405,226,31,139,170,119,13,"list(list(c(-84.427522, -84.42612, -84.425824, -84.420546, -84.418061, -84.417457, -84.414569, -84.415494, -84.416405, -84.416523, -84.419799, -84.420065, -84.423437, -84.424455, -84.42687, -84.426815, -84.427522, 39.177746, 39.177682, 39.180734, 39.180477, 39.180265, 39.179604, 39.179891, 39.178805, 39.174913, 39.174162, 39.17178, 39.169469, 39.167161, 39.169115, 39.171878, 39.173935, 39.177746)))"
390610060003,Block Group 3; Census Tract 60; Hamilton County; Ohio,866,573,85,37,171,42.2,33533,13,130,56,190,159,55,129,114,20,"list(list(c(-84.479102, -84.476547, -84.473805, -84.473658, -84.468944, -84.467042, -84.465821, -84.466596, -84.46865, -84.469556, -84.474135, -84.47598, -84.47972, -84.479102, 39.217652, 39.216061, 39.215582, 39.217362, 39.217717, 39.217898, 39.217889, 39.216124, 39.213237, 39.212299, 39.212352, 39.213137, 39.213524, 39.217652)))"
390610059001,Block Group 1; Census Tract 59; Hamilton County; Ohio,1222,657,316,107,47,34.3,81591,153,106,233,271,136,162,94,63,4,"list(list(c(-84.456433, -84.454215, -84.454386, -84.452867, -84.449062, -84.446626, -84.446625, -84.437399, -84.434583, -84.442943, -84.444392, -84.444318, -84.444271, -84.447648, -84.449502, -84.450742, -84.451679, -84.451716, -84.454995, -84.454936, -84.456433, 39.182288, 39.182413, 39.183062, 39.182965, 39.18272, 39.182552, 39.181915, 39.181322, 39.17947, 39.174635, 39.175924, 39.176684, 39.177235, 39.177598, 39.17801, 39.178613, 39.178399, 39.177677, 39.177943, 39.178895, 39.182288)))"
390610064004,Block Group 4; Census Tract 64; Hamilton County; Ohio,855,97,731,0,16,45.1,NA,34,68,46,207,95,123,146,71,65,"list(list(c(-84.490337, -84.488407, -84.487989, -84.486321, -84.484406, -84.482671, -84.47678, -84.476937, -84.477612, -84.482954, -84.483513, -84.485479, -84.483099, -84.483707, -84.488135, -84.491646, -84.490337, 39.17453, 39.176851, 39.177352, 39.179937, 39.183699, 39.186315, 39.185732, 39.184275, 39.177754, 39.178324, 39.173934, 39.174077, 39.172358, 39.172487, 39.173132, 39.17315, 39.17453)))"
390610064003,Block Group 3; Census Tract 64; Hamilton County; Ohio,873,172,701,0,0,49.5,41401,54,69,23,111,251,122,158,37,48,"list(list(c(-84.483513, -84.482954, -84.477612, -84.47383, -84.47423, -84.467596, -84.467874, -84.468548, -84.470152, -84.471667, -84.478605, -84.483213, -84.483264, -84.482952, -84.483707, -84.483099, -84.485479, -84.483513, 39.173934, 39.178324, 39.177754, 39.177681, 39.172904, 39.173112, 39.172095, 39.170443, 39.167903, 39.168195, 39.168344, 39.168844, 39.168849, 39.172191, 39.172487, 39.172358, 39.174077, 39.173934)))"
390610068002,Block Group 2; Census Tract 68; Hamilton County; Ohio,509,76,391,0,0,23.2,NA,187,60,83,22,30,17,43,31,36,"list(list(c(-84.499813, -84.499109, -84.498704, -84.497849, -84.496924, -84.494771, -84.489049, -84.48993, -84.490921, -84.494318, -84.499935, -84.499813, 39.146256, 39.14621, 39.149749, 39.15058, 39.148892, 39.148642, 39.147566, 39.146087, 39.144428, 39.144643, 39.145118, 39.146256)))"
390610071003,Block Group 3; Census Tract 71; Hamilton County; Ohio,1477,1003,200,186,25,40.1,114306,173,181,217,165,202,198,216,106,19,"list(list(c(-84.533838, -84.53142, -84.52183, -84.522355, -84.525063, -84.530632, -84.532045, -84.533838, 39.150465, 39.150803, 39.150119, 39.143937, 39.144374, 39.146686, 39.147679, 39.150465)))"
390610073001,Block Group 1; Census Tract 73; Hamilton County; Ohio,1188,461,665,0,16,40.4,47787,137,223,76,141,106,346,127,31,1,"list(list(c(-84.520624, -84.518806, -84.515756, -84.510961, -84.509647, -84.509171, -84.508346, -84.511032, -84.511855, -84.515421, -84.519661, -84.519584, -84.519694, -84.520624, 39.181632, 39.181792, 39.179708, 39.178022, 39.176971, 39.175689, 39.174192, 39.173134, 39.17459, 39.173389, 39.173464, 39.176032, 39.179313, 39.181632)))"
390610077002,Block Group 2; Census Tract 77; Hamilton County; Ohio,1029,454,528,0,0,38,NA,57,120,148,280,96,62,186,45,35,"list(list(c(-84.554713, -84.552876, -84.552793, -84.551655, -84.548842, -84.543049, -84.541781, -84.543453, -84.546327, -84.547071, -84.548368, -84.547229, -84.548307, -84.550557, -84.551344, -84.550927, -84.552654, -84.555186, -84.554713, 39.159353, 39.159334, 39.161157, 39.1604, 39.15798, 39.154624, 39.153478, 39.15267, 39.148907, 39.147503, 39.142615, 39.137549, 39.137615, 39.142856, 39.144638, 39.152261, 39.154236, 39.154245, 39.159353)))"
390610084001,Block Group 1; Census Tract 84; Hamilton County; Ohio,793,400,248,0,34,54,68966,28,214,14,12,108,104,226,61,26,"list(list(c(-84.566674, -84.565624, -84.563208, -84.562795, -84.559777, -84.556195, -84.556569, -84.555159, -84.557536, -84.557153, -84.558229, -84.563698, -84.567596, -84.566674, 39.193727, 39.197931, 39.201291, 39.200636, 39.199273, 39.198768, 39.195279, 39.193341, 39.187803, 39.18349, 39.187641, 39.190066, 39.192759, 39.193727)))"
390610085011,Block Group 1; Census Tract 85.01; Hamilton County; Ohio,622,165,358,0,32,41.8,36563,96,43,76,46,106,168,68,19,0,"list(list(c(-84.582534, -84.582035, -84.578772, -84.578556, -84.575637, -84.574917, -84.572289, -84.571751, -84.571407, -84.57099, -84.569373, -84.569101, -84.567717, -84.567374, -84.56682, -84.56288, -84.562439, -84.559812, -84.559238, -84.553966, -84.552666, -84.552458, -84.554975, -84.559095, -84.563824, -84.566107, -84.56742, -84.569342, -84.571773, -84.576705, -84.582564, -84.582534, 39.170471, 39.175621, 39.175471, 39.176381, 39.17907, 39.182191, 39.184138, 39.185386, 39.185851, 39.18685, 39.188288, 
39.186026, 39.184534, 39.182138, 39.180639, 39.178108, 39.174654, 39.171298, 39.170224, 39.167216, 39.165744, 39.164257, 39.164376, 39.163021, 39.160329, 39.159848, 39.157949, 39.158098, 39.159061, 39.163822, 39.170069, 39.170471)))"
390610215092,Block Group 2; Census Tract 215.09; Hamilton County; Ohio,1438,661,762,0,554,12.2,21417,636,255,103,174,0,109,84,47,30,"list(list(c(-84.563893, -84.553718, -84.549961, -84.55021, -84.550882, -84.551079, -84.552482, -84.554671, -84.5593, -84.559537, -84.562222, -84.56268, -84.563893, 39.278624, 39.277443, 39.277208, 39.273741, 39.272904, 39.27049, 39.270392, 39.272449, 39.273216, 39.274119, 39.273684, 39.275017, 39.278624)))"
390610221013,Block Group 3; Census Tract 221.01; Hamilton County; Ohio,883,803,54,18,0,55.3,100179,118,40,74,127,40,93,210,108,73,"list(list(c(-84.534407, -84.532496, -84.528537, -84.525733, -84.522602, -84.51851, -84.516953, -84.51533, -84.5135, -84.509078, -84.506517, -84.504929, -84.503157, -84.503085, -84.500491, -84.500967, -84.502663, -84.504345, -84.504783, -84.510464, -84.51241, -84.511428, -84.516952, -84.520436, -84.52539, -84.525862, -84.527486, -84.528277, -84.526712, -84.526847, -84.526071, -84.52684, -84.527664, -84.528156, -84.528633, -84.529405, -84.530039, -84.532157, -84.532574, -84.533903, -84.534407, 39.254177, 
39.255563, 39.256091, 39.257013, 39.255553, 39.254631, 39.255793, 39.25675, 39.259199, 39.259343, 39.256826, 39.256693, 39.25858, 39.259977, 39.260694, 39.257167, 39.252241, 39.25249, 39.248129, 39.245765, 39.245689, 39.243111, 39.241522, 39.242882, 39.242695, 39.243587, 39.243024, 39.244264, 39.245205, 39.24871, 39.250648, 39.252935, 39.253129, 39.254118, 39.254513, 39.254857, 39.254973, 39.255013, 39.254953, 39.254326, 39.254177)))"
390610221011,Block Group 1; Census Tract 221.01; Hamilton County; Ohio,1785,1201,414,0,0,52.4,137339,124,159,218,116,194,306,358,185,125,"list(list(c(-84.51241, -84.510464, -84.504783, -84.504345, -84.502663, -84.489281, -84.489629, -84.489946, -84.490244, -84.499215, -84.499489, -84.499982, -84.503856, -84.504244, -84.501854, -84.501567, -84.501909, -84.504816, -84.510245, -84.509927, -84.509788, -84.50966, -84.509157, -84.510287, -84.511428, -84.51241, 39.245689, 39.245765, 39.248129, 39.25249, 39.252241, 39.250179, 39.246277, 39.242884, 39.240133, 39.240393, 39.240431, 39.236158, 39.236293, 39.230313, 39.229548, 39.228337, 39.228417, 
39.229041, 39.229758, 39.230766, 39.232102, 39.233396, 39.238748, 39.240821, 39.243111, 39.245689)))"
390610221021,Block Group 1; Census Tract 221.02; Hamilton County; Ohio,435,353,82,0,0,58.8,115313,0,26,45,29,0,151,120,47,17,"list(list(c(-84.522821, -84.521434, -84.517646, -84.516519, -84.514368, -84.50966, -84.509788, -84.509927, -84.510245, -84.511103, -84.514216, -84.518149, -84.518211, -84.518049, -84.522438, -84.522821, 39.231867, 39.232165, 39.234254, 39.234369, 39.234357, 39.233396, 39.232102, 39.230766, 39.229758, 39.228761, 39.226287, 39.2289, 39.230148, 39.230798, 39.231222, 39.231867)))"
390610221025,Block Group 5; Census Tract 221.02; Hamilton County; Ohio,891,464,243,141,0,50.2,69589,91,44,140,88,72,183,89,122,62,"list(list(c(-84.52514, -84.522688, -84.521527, -84.518211, -84.518149, -84.514216, -84.51633, -84.517046, -84.518588, -84.524719, -84.52514, 39.225258, 39.227254, 39.230134, 39.230148, 39.2289, 39.226287, 39.224578, 39.223509, 39.223941, 39.223268, 39.225258)))"
390610223021,Block Group 1; Census Tract 223.02; Hamilton County; Ohio,1415,1263,0,27,137,64.1,105658,24,87,163,18,58,185,482,307,91,"list(list(c(-84.354371, -84.354018, -84.347787, -84.347144, -84.344648, -84.339164, -84.334105, -84.335278, -84.335304, -84.335741, -84.340743, -84.344811, -84.356413, -84.354371, 39.283379, 39.284985, 39.285301, 39.292619, 39.292745, 39.293042, 39.293287, 39.28039, 39.280099, 39.27589, 39.277612, 39.278972, 39.280812, 39.283379)))"
390610236004,Block Group 4; Census Tract 236; Hamilton County; Ohio,1004,981,0,23,0,41.5,101705,86,149,128,129,82,154,137,84,55,"list(list(c(-84.421859, -84.416896, -84.416711, -84.414015, -84.407624, -84.405501, -84.405262, -84.405462, -84.404186, -84.404544, -84.403311, -84.403535, -84.404791, -84.404484, -84.403804, -84.403903, -84.405231, -84.408304, -84.410519, -84.411344, -84.410965, -84.413834, -84.415127, -84.417775, -84.417677, -84.421859, 39.217252, 39.220436, 39.220522, 39.22131, 39.222161, 39.222884, 39.222191, 39.219223, 39.219148, 39.215033, 39.214962, 39.21263, 39.212431, 39.209857, 39.209806, 39.208798, 39.208899, 
39.209084, 39.209232, 39.209284, 39.213203, 39.213395, 39.216591, 39.215871, 39.217141, 39.217252)))"
390610262002,Block Group 2; Census Tract 262; Hamilton County; Ohio,760,735,9,0,8,48.1,34698,76,90,67,84,76,205,112,26,24,"list(list(c(-84.8201237289949, -84.8201076182141, -84.818003, -84.816982, -84.816891, -84.816428, -84.814746, -84.805989, -84.804015, -84.80169, -84.799294, -84.797064, -84.794672, -84.791326, -84.784694, -84.782097, -84.778258, -84.778011, -84.773972, -84.772056, -84.770932, -84.768577, -84.763756, -84.762194, -84.759574, -84.755588, -84.7556, -84.756216, -84.754973, -84.754765, -84.757524, -84.758541, -84.758204, -84.757017, -84.755575, -84.749948, -84.747651, -84.746716, -84.746626, -84.748401, 
-84.749703, -84.756721, -84.758505, -84.760532, -84.760866, -84.761714, -84.762649, -84.764415, -84.765207, -84.768668, -84.774996, -84.777522, -84.780879, -84.784526, -84.787003, -84.790228, -84.791425, -84.794096, -84.794779, -84.799495, -84.8007, -84.804406, -84.804731, -84.80288, -84.798696, -84.798435, -84.79886, -84.801696, -84.803293, -84.806843, -84.810218, -84.813345, -84.814944, -84.817357, -84.818562, -84.818382, -84.816494, -84.816706, -84.8201392615932, -84.8201237289949, 39.132673288196, 
39.1458410631549, 39.147742, 39.149762, 39.154623, 39.156494, 39.15898, 39.166293, 39.168614, 39.173949, 39.179623, 39.18267, 39.184025, 39.184791, 39.184846, 39.185198, 39.186395, 39.186507, 39.189091, 39.191205, 39.193173, 39.1987, 39.20568, 39.207606, 39.209875, 39.212131, 39.206901, 39.204836, 39.201635, 39.199147, 39.197237, 39.195096, 39.192994, 39.191199, 39.190525, 39.189262, 39.187846, 39.18574, 39.183383, 39.179717, 39.178433, 39.174474, 39.170016, 39.165469, 39.164828, 39.162942, 39.161266, 
39.160279, 39.160099, 39.161259, 39.164224, 39.164788, 39.164934, 39.164533, 39.163094, 39.158393, 39.157458, 39.156467, 39.152955, 39.150332, 39.149145, 39.143243, 39.138376, 39.135796, 39.134167, 39.132705, 39.131766, 39.129088, 39.128313, 39.127778, 39.128455, 39.129738, 39.129897, 39.129229, 39.12774, 39.126338, 39.123015, 39.122327, 39.1199780774006, 39.132673288196)))"
390610232222,Block Group 2; Census Tract 232.22; Hamilton County; Ohio,2277,1762,243,232,55,49.4,47833,177,228,335,244,186,363,378,287,79,"list(list(c(-84.443403, -84.439018, -84.437283, -84.436066, -84.434083, -84.43324, -84.426383, -84.426285, -84.435713, -84.435991, -84.433696, -84.433812, -84.432739, -84.433245, -84.439362, -84.439746, -84.44687, -84.443403, 39.216366, 39.224086, 39.227125, 39.226694, 39.226003, 39.22471, 39.218712, 39.217493, 39.218013, 39.213826, 39.213818, 39.212141, 39.212083, 39.210437, 39.210895, 39.20775, 39.208994, 39.216366)))"
390610226011,Block Group 1; Census Tract 226.01; Hamilton County; Ohio,1495,1215,143,15,44,38.5,233229,445,163,34,357,132,122,116,73,53,"list(list(c(-84.497849, -84.486449, -84.485237, -84.483557, -84.473049, -84.473614, -84.473628, -84.473658, -84.473805, -84.476547, -84.479102, -84.479512, -84.481428, -84.482069, -84.486344, -84.487575, -84.492225, -84.492612, -84.494495, -84.493107, -84.493746, -84.498446, -84.497849, 39.22779, 39.226124, 39.223972, 39.22425, 39.223565, 39.217799, 39.217665, 39.217362, 39.215582, 39.216061, 39.217652, 39.218014, 39.219708, 39.219331, 39.219987, 39.220785, 39.221103, 39.216656, 39.216835, 39.217231, 
39.219689, 39.220144, 39.22779)))"
390610207621,Block Group 1; Census Tract 207.62; Hamilton County; Ohio,2013,953,600,22,165,31.8,59695,342,371,158,324,267,223,155,101,72,"list(list(c(-84.585818, -84.582439, -84.580107, -84.573423, -84.573936, -84.573749, -84.576278, -84.57651, -84.573846, -84.574011, -84.582691, -84.583116, -84.583478, -84.584306, -84.585158, -84.585818, 39.218836, 39.218662, 39.21654, 39.216235, 39.212109, 39.210623, 39.210775, 39.207299, 39.207126, 39.204951, 39.205346, 39.206333, 39.207797, 39.211282, 39.215527, 39.218836)))"
